index,Country,Status,Life expectancy ,Label
2187,Saint Vincent and the Grenadines,Developing,72.8,normal
2188,Saint Vincent and the Grenadines,Developing,72.7,normal
2189,Saint Vincent and the Grenadines,Developing,72.5,normal
2190,Saint Vincent and the Grenadines,Developing,72.3,normal
2191,Saint Vincent and the Grenadines,Developing,72.1,normal
2192,Saint Vincent and the Grenadines,Developing,71.9,normal
2193,Saint Vincent and the Grenadines,Developing,71.7,normal
2194,Saint Vincent and the Grenadines,Developing,71.4,normal
2195,Saint Vincent and the Grenadines,Developing,71.2,normal
2196,Saint Vincent and the Grenadines,Developing,71.0,normal
2197,Saint Vincent and the Grenadines,Developing,79.0,long
2198,Saint Vincent and the Grenadines,Developing,79.0,long
2199,Saint Vincent and the Grenadines,Developing,79.0,long
2200,Samoa,Developing,74.0,normal
2201,Samoa,Developing,73.8,normal
2202,Samoa,Developing,73.6,normal
2203,Samoa,Developing,73.2,normal
2204,Samoa,Developing,73.0,normal
2205,Samoa,Developing,72.6,normal
2206,Samoa,Developing,76.0,long
2207,Samoa,Developing,72.5,normal
2208,Samoa,Developing,72.2,normal
2209,Samoa,Developing,72.0,normal
2210,Samoa,Developing,71.6,normal
2211,Samoa,Developing,71.4,normal
2212,Samoa,Developing,79.0,long
2213,Samoa,Developing,76.0,long
2214,Samoa,Developing,75.0,normal
2215,Samoa,Developing,72.0,normal
2216,San Marino,Developing,,long
2217,Sao Tome and Principe,Developing,67.5,normal
2218,Sao Tome and Principe,Developing,67.3,normal
2219,Sao Tome and Principe,Developing,67.1,normal
2220,Sao Tome and Principe,Developing,66.9,normal
2221,Sao Tome and Principe,Developing,66.6,normal
2222,Sao Tome and Principe,Developing,66.2,normal
2223,Sao Tome and Principe,Developing,65.8,normal
2224,Sao Tome and Principe,Developing,65.4,normal
2225,Sao Tome and Principe,Developing,65.1,normal
2226,Sao Tome and Principe,Developing,64.7,normal
2227,Sao Tome and Principe,Developing,64.3,normal
2228,Sao Tome and Principe,Developing,63.8,normal
2229,Sao Tome and Principe,Developing,63.4,normal
2230,Sao Tome and Principe,Developing,63.1,normal
2231,Sao Tome and Principe,Developing,62.8,normal
2232,Sao Tome and Principe,Developing,62.6,normal
2233,Saudi Arabia,Developing,74.5,normal
2234,Saudi Arabia,Developing,74.4,normal
2235,Saudi Arabia,Developing,74.3,normal
2236,Saudi Arabia,Developing,74.1,normal
2237,Saudi Arabia,Developing,73.9,normal
2238,Saudi Arabia,Developing,73.7,normal
2239,Saudi Arabia,Developing,73.4,normal
2240,Saudi Arabia,Developing,73.3,normal
2241,Saudi Arabia,Developing,73.2,normal
2242,Saudi Arabia,Developing,73.2,normal
2243,Saudi Arabia,Developing,73.1,normal
2244,Saudi Arabia,Developing,73.1,normal
2245,Saudi Arabia,Developing,73.0,normal
2246,Saudi Arabia,Developing,72.9,normal
2247,Saudi Arabia,Developing,72.8,normal
2248,Saudi Arabia,Developing,72.6,normal
2249,Senegal,Developing,66.7,normal
2250,Senegal,Developing,66.4,normal
2251,Senegal,Developing,66.0,normal
2252,Senegal,Developing,65.6,normal
2253,Senegal,Developing,64.9,normal
2254,Senegal,Developing,64.3,normal
2255,Senegal,Developing,63.5,normal
2256,Senegal,Developing,62.8,normal
2257,Senegal,Developing,62.1,normal
2258,Senegal,Developing,61.3,normal
2259,Senegal,Developing,65.0,normal
2260,Senegal,Developing,59.7,normal
2261,Senegal,Developing,59.0,normal
2262,Senegal,Developing,58.4,short
2263,Senegal,Developing,57.9,short
2264,Senegal,Developing,57.5,short
2265,Serbia,Developing,75.6,normal
2266,Serbia,Developing,75.4,normal
2267,Serbia,Developing,75.3,normal
2268,Serbia,Developing,74.9,normal
2269,Serbia,Developing,74.6,normal
2270,Serbia,Developing,74.4,normal
2271,Serbia,Developing,74.1,normal
2272,Serbia,Developing,74.0,normal
2273,Serbia,Developing,73.8,normal
2274,Serbia,Developing,73.6,normal
2275,Serbia,Developing,73.0,normal
2276,Serbia,Developing,73.0,normal
2277,Serbia,Developing,73.0,normal
2278,Serbia,Developing,72.9,normal
2279,Serbia,Developing,73.1,normal
2280,Serbia,Developing,72.6,normal
2281,Seychelles,Developing,73.2,normal
2282,Seychelles,Developing,73.0,normal
2283,Seychelles,Developing,72.9,normal
2284,Seychelles,Developing,72.7,normal
2285,Seychelles,Developing,72.6,normal
2286,Seychelles,Developing,72.4,normal
2287,Seychelles,Developing,72.3,normal
2288,Seychelles,Developing,72.2,normal
2289,Seychelles,Developing,72.2,normal
2290,Seychelles,Developing,72.2,normal
2291,Seychelles,Developing,72.2,normal
2292,Seychelles,Developing,72.1,normal
2293,Seychelles,Developing,72.1,normal
2294,Seychelles,Developing,72.1,normal
2295,Seychelles,Developing,72.0,normal
2296,Seychelles,Developing,71.8,normal
2297,Sierra Leone,Developing,51.0,short
2298,Sierra Leone,Developing,48.1,short
2299,Sierra Leone,Developing,54.0,short
2300,Sierra Leone,Developing,49.7,short
2301,Sierra Leone,Developing,48.9,short
2302,Sierra Leone,Developing,48.1,short
2303,Sierra Leone,Developing,47.1,short
2304,Sierra Leone,Developing,46.2,short
2305,Sierra Leone,Developing,45.3,short
2306,Sierra Leone,Developing,44.3,short
2307,Sierra Leone,Developing,43.3,short
2308,Sierra Leone,Developing,42.3,short
2309,Sierra Leone,Developing,41.5,short
2310,Sierra Leone,Developing,48.0,short
2311,Sierra Leone,Developing,41.0,short
2312,Sierra Leone,Developing,39.0,short
2313,Singapore,Developed,83.1,long
2314,Singapore,Developed,82.9,long
2315,Singapore,Developed,82.7,long
2316,Singapore,Developed,82.5,long
2317,Singapore,Developed,82.2,normal
2318,Singapore,Developed,82.0,normal
2319,Singapore,Developed,81.7,normal
2320,Singapore,Developed,81.4,normal
2321,Singapore,Developed,81.1,normal
2322,Singapore,Developed,87.0,long
2323,Singapore,Developed,82.0,normal
2324,Singapore,Developed,79.7,normal
2325,Singapore,Developed,79.3,normal
2326,Singapore,Developed,79.0,normal
2327,Singapore,Developed,78.7,normal
2328,Singapore,Developed,78.3,normal
2329,Slovakia,Developed,76.7,normal
2330,Slovakia,Developed,76.4,normal
2331,Slovakia,Developed,76.1,normal
2332,Slovakia,Developed,75.8,short
2333,Slovakia,Developed,75.6,short
2334,Slovakia,Developed,75.1,short
2335,Slovakia,Developed,75.0,short
2336,Slovakia,Developed,74.7,short
2337,Slovakia,Developed,74.4,short
2338,Slovakia,Developed,74.3,short
2339,Slovakia,Developed,74.0,short
2340,Slovakia,Developed,74.1,short
2341,Slovakia,Developed,73.8,short
2342,Slovakia,Developed,73.7,short
2343,Slovakia,Developed,73.3,short
2344,Slovakia,Developed,73.0,short
2345,Slovenia,Developed,88.0,long
2346,Slovenia,Developed,87.0,long
2347,Slovenia,Developed,85.0,long
2348,Slovenia,Developed,82.0,normal
2349,Slovenia,Developed,79.8,normal
2350,Slovenia,Developed,79.5,normal
2351,Slovenia,Developed,79.1,normal
2352,Slovenia,Developed,78.9,normal
2353,Slovenia,Developed,78.3,normal
2354,Slovenia,Developed,78.1,normal
2355,Slovenia,Developed,77.5,normal
2356,Slovenia,Developed,77.2,normal
2357,Slovenia,Developed,76.5,normal
2358,Slovenia,Developed,76.6,normal
2359,Slovenia,Developed,76.2,normal
2360,Slovenia,Developed,76.0,normal
2361,Solomon Islands,Developing,69.2,normal
2362,Solomon Islands,Developing,68.8,normal
2363,Solomon Islands,Developing,68.8,normal
2364,Solomon Islands,Developing,68.7,normal
2365,Solomon Islands,Developing,68.5,normal
2366,Solomon Islands,Developing,68.3,normal
2367,Solomon Islands,Developing,68.1,normal
2368,Solomon Islands,Developing,68.0,normal
2369,Solomon Islands,Developing,67.6,normal
2370,Solomon Islands,Developing,67.6,normal
2371,Solomon Islands,Developing,67.4,normal
2372,Solomon Islands,Developing,67.1,normal
2373,Solomon Islands,Developing,66.8,normal
2374,Solomon Islands,Developing,66.5,normal
2375,Solomon Islands,Developing,66.2,normal
2376,Solomon Islands,Developing,65.8,normal
2377,Somalia,Developing,55.0,short
2378,Somalia,Developing,54.3,short
2379,Somalia,Developing,54.2,short
2380,Somalia,Developing,53.1,short
2381,Somalia,Developing,53.1,short
2382,Somalia,Developing,52.4,short
2383,Somalia,Developing,52.2,short
2384,Somalia,Developing,51.9,short
2385,Somalia,Developing,51.5,short
2386,Somalia,Developing,51.5,short
2387,Somalia,Developing,51.6,short
2388,Somalia,Developing,51.2,short
2389,Somalia,Developing,51.1,short
2390,Somalia,Developing,58.0,short
2391,Somalia,Developing,57.0,short
2392,Somalia,Developing,55.0,short
2393,South Africa,Developing,62.9,normal
2394,South Africa,Developing,62.0,normal
2395,South Africa,Developing,69.0,normal
2396,South Africa,Developing,59.2,normal
2397,South Africa,Developing,58.9,normal
2398,South Africa,Developing,58.0,short
2399,South Africa,Developing,56.5,short
2400,South Africa,Developing,55.3,short
2401,South Africa,Developing,54.5,short
2402,South Africa,Developing,54.0,short
2403,South Africa,Developing,53.8,short
2404,South Africa,Developing,53.7,short
2405,South Africa,Developing,54.0,short
2406,South Africa,Developing,54.9,short
2407,South Africa,Developing,56.0,short
2408,South Africa,Developing,57.3,short
2409,South Sudan,Developing,57.3,short
2410,South Sudan,Developing,56.6,short
2411,South Sudan,Developing,56.4,short
2412,South Sudan,Developing,56.0,short
2413,South Sudan,Developing,55.4,short
2414,South Sudan,Developing,55.0,short
2415,South Sudan,Developing,54.3,short
2416,South Sudan,Developing,53.6,short
2417,South Sudan,Developing,53.1,short
2418,South Sudan,Developing,52.5,short
2419,South Sudan,Developing,51.9,short
2420,South Sudan,Developing,51.4,short
2421,South Sudan,Developing,58.0,short
2422,South Sudan,Developing,52.0,short
2423,South Sudan,Developing,49.6,short
2424,South Sudan,Developing,48.9,short
2425,Spain,Developed,82.8,long
2426,Spain,Developed,82.6,long
2427,Spain,Developed,82.4,normal
2428,Spain,Developed,82.0,normal
2429,Spain,Developed,82.1,normal
2430,Spain,Developed,81.9,normal
2431,Spain,Developed,81.6,normal
2432,Spain,Developed,81.3,normal
2433,Spain,Developed,89.0,long
2434,Spain,Developed,88.0,long
2435,Spain,Developed,81.0,normal
2436,Spain,Developed,81.0,normal
2437,Spain,Developed,79.4,normal
2438,Spain,Developed,79.5,normal
2439,Spain,Developed,79.4,normal
2440,Spain,Developed,79.1,normal
2441,Sri Lanka,Developing,74.9,normal
2442,Sri Lanka,Developing,74.7,normal
2443,Sri Lanka,Developing,74.6,normal
2444,Sri Lanka,Developing,74.5,normal
2445,Sri Lanka,Developing,74.5,normal
2446,Sri Lanka,Developing,74.5,normal
2447,Sri Lanka,Developing,71.8,normal
2448,Sri Lanka,Developing,72.3,normal
2449,Sri Lanka,Developing,73.7,normal
2450,Sri Lanka,Developing,73.8,normal
2451,Sri Lanka,Developing,74.2,normal
2452,Sri Lanka,Developing,69.1,normal
2453,Sri Lanka,Developing,73.9,normal
2454,Sri Lanka,Developing,73.7,normal
2455,Sri Lanka,Developing,72.7,normal
2456,Sri Lanka,Developing,71.5,normal
2457,Sudan,Developing,64.1,normal
2458,Sudan,Developing,63.8,normal
2459,Sudan,Developing,63.5,normal
2460,Sudan,Developing,63.2,normal
2461,Sudan,Developing,62.7,normal
2462,Sudan,Developing,62.5,normal
2463,Sudan,Developing,62.0,normal
2464,Sudan,Developing,61.8,normal
2465,Sudan,Developing,61.4,normal
2466,Sudan,Developing,61.0,normal
2467,Sudan,Developing,67.0,normal
2468,Sudan,Developing,59.7,normal
2469,Sudan,Developing,59.6,normal
2470,Sudan,Developing,59.4,normal
2471,Sudan,Developing,58.9,normal
2472,Sudan,Developing,58.6,normal
2473,Suriname,Developing,71.6,normal
2474,Suriname,Developing,71.4,normal
2475,Suriname,Developing,71.2,normal
2476,Suriname,Developing,71.3,normal
2477,Suriname,Developing,76.0,long
2478,Suriname,Developing,73.0,normal
2479,Suriname,Developing,70.0,normal
2480,Suriname,Developing,69.8,normal
2481,Suriname,Developing,69.5,normal
2482,Suriname,Developing,69.3,normal
2483,Suriname,Developing,68.9,normal
2484,Suriname,Developing,68.3,normal
2485,Suriname,Developing,68.0,normal
2486,Suriname,Developing,67.9,normal
2487,Suriname,Developing,67.7,normal
2488,Suriname,Developing,67.4,normal
2489,Swaziland,Developing,58.9,normal
2490,Swaziland,Developing,58.4,short
2491,Swaziland,Developing,57.6,short
2492,Swaziland,Developing,56.5,short
2493,Swaziland,Developing,55.0,short
2494,Swaziland,Developing,53.6,short
2495,Swaziland,Developing,52.6,short
2496,Swaziland,Developing,51.4,short
2497,Swaziland,Developing,50.0,short
2498,Swaziland,Developing,47.8,short
2499,Swaziland,Developing,46.0,short
2500,Swaziland,Developing,45.6,short
2501,Swaziland,Developing,45.9,short
2502,Swaziland,Developing,46.4,short
2503,Swaziland,Developing,47.1,short
2504,Swaziland,Developing,48.4,short
2505,Sweden,Developed,82.4,normal
2506,Sweden,Developed,82.3,normal
2507,Sweden,Developed,81.9,normal
2508,Sweden,Developed,81.7,normal
2509,Sweden,Developed,81.7,normal
2510,Sweden,Developed,81.5,normal
2511,Sweden,Developed,81.4,normal
2512,Sweden,Developed,81.1,normal
2513,Sweden,Developed,89.0,long
2514,Sweden,Developed,88.0,long
2515,Sweden,Developed,85.0,long
2516,Sweden,Developed,83.0,long
2517,Sweden,Developed,82.0,normal
2518,Sweden,Developed,79.9,normal
2519,Sweden,Developed,79.8,normal
2520,Sweden,Developed,79.6,normal
2521,Switzerland,Developed,83.4,long
2522,Switzerland,Developed,83.2,long
2523,Switzerland,Developed,83.0,long
2524,Switzerland,Developed,82.7,long
2525,Switzerland,Developed,82.6,long
2526,Switzerland,Developed,82.3,normal
2527,Switzerland,Developed,82.1,normal
2528,Switzerland,Developed,82.0,normal
2529,Switzerland,Developed,81.7,normal
2530,Switzerland,Developed,81.5,normal
2531,Switzerland,Developed,81.1,normal
2532,Switzerland,Developed,81.0,normal
2533,Switzerland,Developed,85.0,long
2534,Switzerland,Developed,84.0,long
2535,Switzerland,Developed,82.0,normal
2536,Switzerland,Developed,79.7,normal
2537,Syrian Arab Republic,Developing,64.5,normal
2538,Syrian Arab Republic,Developing,64.4,normal
2539,Syrian Arab Republic,Developing,63.6,normal
2540,Syrian Arab Republic,Developing,62.8,normal
2541,Syrian Arab Republic,Developing,71.7,normal
2542,Syrian Arab Republic,Developing,73.7,normal
2543,Syrian Arab Republic,Developing,73.8,normal
2544,Syrian Arab Republic,Developing,73.8,normal
2545,Syrian Arab Republic,Developing,73.8,normal
2546,Syrian Arab Republic,Developing,73.7,normal
2547,Syrian Arab Republic,Developing,73.5,normal
2548,Syrian Arab Republic,Developing,73.2,normal
2549,Syrian Arab Republic,Developing,73.0,normal
2550,Syrian Arab Republic,Developing,72.8,normal
2551,Syrian Arab Republic,Developing,72.7,normal
2552,Syrian Arab Republic,Developing,72.6,normal
2553,Tajikistan,Developing,69.7,normal
2554,Tajikistan,Developing,69.6,normal
2555,Tajikistan,Developing,69.3,normal
2556,Tajikistan,Developing,68.8,normal
2557,Tajikistan,Developing,68.1,normal
2558,Tajikistan,Developing,67.3,normal
2559,Tajikistan,Developing,66.7,normal
2560,Tajikistan,Developing,66.4,normal
2561,Tajikistan,Developing,66.1,normal
2562,Tajikistan,Developing,65.9,normal
2563,Tajikistan,Developing,65.5,normal
2564,Tajikistan,Developing,65.9,normal
2565,Tajikistan,Developing,65.2,normal
2566,Tajikistan,Developing,64.3,normal
2567,Tajikistan,Developing,64.0,normal
2568,Tajikistan,Developing,63.7,normal
2569,Thailand,Developing,74.9,normal
2570,Thailand,Developing,74.6,normal
2571,Thailand,Developing,74.5,normal
2572,Thailand,Developing,74.3,normal
2573,Thailand,Developing,74.1,normal
2574,Thailand,Developing,73.9,normal
2575,Thailand,Developing,73.7,normal
2576,Thailand,Developing,73.5,normal
2577,Thailand,Developing,73.3,normal
2578,Thailand,Developing,73.0,normal
2579,Thailand,Developing,72.5,normal
2580,Thailand,Developing,71.6,normal
2581,Thailand,Developing,71.7,normal
2582,Thailand,Developing,71.4,normal
2583,Thailand,Developing,71.2,normal
2584,Thailand,Developing,71.1,normal
2585,The former Yugoslav republic of Macedonia,Developing,75.7,normal
2586,The former Yugoslav republic of Macedonia,Developing,75.5,normal
2587,The former Yugoslav republic of Macedonia,Developing,75.3,normal
2588,The former Yugoslav republic of Macedonia,Developing,75.1,normal
2589,The former Yugoslav republic of Macedonia,Developing,74.9,normal
2590,The former Yugoslav republic of Macedonia,Developing,74.7,normal
2591,The former Yugoslav republic of Macedonia,Developing,74.4,normal
2592,The former Yugoslav republic of Macedonia,Developing,74.2,normal
2593,The former Yugoslav republic of Macedonia,Developing,73.5,normal
2594,The former Yugoslav republic of Macedonia,Developing,73.7,normal
2595,The former Yugoslav republic of Macedonia,Developing,73.6,normal
2596,The former Yugoslav republic of Macedonia,Developing,73.5,normal
2597,The former Yugoslav republic of Macedonia,Developing,73.2,normal
2598,The former Yugoslav republic of Macedonia,Developing,72.8,normal
2599,The former Yugoslav republic of Macedonia,Developing,73.1,normal
2600,The former Yugoslav republic of Macedonia,Developing,72.6,normal
2601,Timor-Leste,Developing,68.3,normal
2602,Timor-Leste,Developing,68.0,normal
2603,Timor-Leste,Developing,67.7,normal
2604,Timor-Leste,Developing,67.4,normal
2605,Timor-Leste,Developing,67.2,normal
2606,Timor-Leste,Developing,66.9,normal
2607,Timor-Leste,Developing,66.6,normal
2608,Timor-Leste,Developing,66.2,normal
2609,Timor-Leste,Developing,65.8,normal
2610,Timor-Leste,Developing,64.9,normal
2611,Timor-Leste,Developing,63.7,normal
2612,Timor-Leste,Developing,62.3,normal
2613,Timor-Leste,Developing,61.0,normal
2614,Timor-Leste,Developing,62.0,normal
2615,Timor-Leste,Developing,59.4,normal
2616,Timor-Leste,Developing,58.7,normal
2617,Togo,Developing,59.9,normal
2618,Togo,Developing,59.7,normal
2619,Togo,Developing,59.4,normal
2620,Togo,Developing,58.9,normal
2621,Togo,Developing,58.3,short
2622,Togo,Developing,57.4,short
2623,Togo,Developing,56.7,short
2624,Togo,Developing,56.2,short
2625,Togo,Developing,55.9,short
2626,Togo,Developing,55.7,short
2627,Togo,Developing,55.0,short
2628,Togo,Developing,54.9,short
2629,Togo,Developing,54.7,short
2630,Togo,Developing,54.7,short
2631,Togo,Developing,54.6,short
2632,Togo,Developing,54.6,short
2633,Tonga,Developing,73.5,normal
2634,Tonga,Developing,73.3,normal
2635,Tonga,Developing,73.2,normal
2636,Tonga,Developing,73.0,normal
2637,Tonga,Developing,72.9,normal
2638,Tonga,Developing,72.8,normal
2639,Tonga,Developing,72.5,normal
2640,Tonga,Developing,72.6,normal
2641,Tonga,Developing,72.5,normal
2642,Tonga,Developing,72.4,normal
2643,Tonga,Developing,72.3,normal
2644,Tonga,Developing,72.2,normal
2645,Tonga,Developing,72.0,normal
2646,Tonga,Developing,71.9,normal
2647,Tonga,Developing,71.8,normal
2648,Tonga,Developing,71.6,normal
2649,Trinidad and Tobago,Developing,71.2,normal
2650,Trinidad and Tobago,Developing,71.1,normal
2651,Trinidad and Tobago,Developing,71.0,normal
2652,Trinidad and Tobago,Developing,78.0,long
2653,Trinidad and Tobago,Developing,76.0,long
2654,Trinidad and Tobago,Developing,74.0,normal
2655,Trinidad and Tobago,Developing,71.0,normal
2656,Trinidad and Tobago,Developing,69.9,normal
2657,Trinidad and Tobago,Developing,69.7,normal
2658,Trinidad and Tobago,Developing,69.6,normal
2659,Trinidad and Tobago,Developing,69.5,normal
2660,Trinidad and Tobago,Developing,69.4,normal
2661,Trinidad and Tobago,Developing,69.3,normal
2662,Trinidad and Tobago,Developing,69.2,normal
2663,Trinidad and Tobago,Developing,69.1,normal
2664,Trinidad and Tobago,Developing,69.1,normal
2665,Tunisia,Developing,75.3,normal
2666,Tunisia,Developing,75.1,normal
2667,Tunisia,Developing,74.9,normal
2668,Tunisia,Developing,74.9,normal
2669,Tunisia,Developing,74.8,normal
2670,Tunisia,Developing,74.8,normal
2671,Tunisia,Developing,74.7,normal
2672,Tunisia,Developing,74.7,normal
2673,Tunisia,Developing,74.6,normal
2674,Tunisia,Developing,74.4,normal
2675,Tunisia,Developing,74.2,normal
2676,Tunisia,Developing,74.0,normal
2677,Tunisia,Developing,73.7,normal
2678,Tunisia,Developing,73.5,normal
2679,Tunisia,Developing,73.2,normal
2680,Tunisia,Developing,72.9,normal
2681,Turkey,Developing,75.8,long
2682,Turkey,Developing,75.5,normal
2683,Turkey,Developing,75.2,normal
2684,Turkey,Developing,74.8,normal
2685,Turkey,Developing,74.5,normal
2686,Turkey,Developing,74.2,normal
2687,Turkey,Developing,73.9,normal
2688,Turkey,Developing,73.5,normal
2689,Turkey,Developing,73.2,normal
2690,Turkey,Developing,72.8,normal
2691,Turkey,Developing,72.4,normal
2692,Turkey,Developing,72.0,normal
2693,Turkey,Developing,71.6,normal
2694,Turkey,Developing,71.2,normal
2695,Turkey,Developing,78.0,long
2696,Turkey,Developing,74.0,normal
2697,Turkmenistan,Developing,66.3,normal
2698,Turkmenistan,Developing,66.0,normal
2699,Turkmenistan,Developing,65.4,normal
2700,Turkmenistan,Developing,65.6,normal
2701,Turkmenistan,Developing,65.6,normal
2702,Turkmenistan,Developing,65.8,normal
2703,Turkmenistan,Developing,65.6,normal
2704,Turkmenistan,Developing,64.5,normal
2705,Turkmenistan,Developing,64.1,normal
2706,Turkmenistan,Developing,63.7,normal
2707,Turkmenistan,Developing,63.3,normal
2708,Turkmenistan,Developing,63.5,normal
2709,Turkmenistan,Developing,63.4,normal
2710,Turkmenistan,Developing,63.3,normal
2711,Turkmenistan,Developing,64.0,normal
2712,Turkmenistan,Developing,63.8,normal
2713,Tuvalu,Developing,,long
2714,Uganda,Developing,62.3,normal
2715,Uganda,Developing,61.5,normal
2716,Uganda,Developing,67.0,normal
2717,Uganda,Developing,60.0,normal
2718,Uganda,Developing,59.3,normal
2719,Uganda,Developing,58.4,short
2720,Uganda,Developing,57.5,short
2721,Uganda,Developing,56.3,short
2722,Uganda,Developing,55.5,short
2723,Uganda,Developing,54.9,short
2724,Uganda,Developing,53.2,short
2725,Uganda,Developing,51.3,short
2726,Uganda,Developing,51.0,short
2727,Uganda,Developing,48.8,short
2728,Uganda,Developing,47.7,short
2729,Uganda,Developing,46.6,short
2730,Ukraine,Developing,71.3,normal
2731,Ukraine,Developing,78.0,long
2732,Ukraine,Developing,71.0,normal
2733,Ukraine,Developing,77.0,long
2734,Ukraine,Developing,75.0,normal
2735,Ukraine,Developing,69.8,normal
2736,Ukraine,Developing,69.2,normal
2737,Ukraine,Developing,67.7,normal
2738,Ukraine,Developing,67.5,normal
2739,Ukraine,Developing,67.7,normal
2740,Ukraine,Developing,67.0,normal
2741,Ukraine,Developing,67.4,normal
2742,Ukraine,Developing,67.6,normal
2743,Ukraine,Developing,67.6,normal
2744,Ukraine,Developing,67.7,normal
2745,Ukraine,Developing,67.5,normal
2746,United Arab Emirates,Developing,77.1,long
2747,United Arab Emirates,Developing,76.9,long
2748,United Arab Emirates,Developing,76.7,long
2749,United Arab Emirates,Developing,76.5,long
2750,United Arab Emirates,Developing,76.3,long
2751,United Arab Emirates,Developing,76.2,long
2752,United Arab Emirates,Developing,76.0,long
2753,United Arab Emirates,Developing,75.8,long
2754,United Arab Emirates,Developing,75.6,normal
2755,United Arab Emirates,Developing,75.4,normal
2756,United Arab Emirates,Developing,75.3,normal
2757,United Arab Emirates,Developing,75.1,normal
2758,United Arab Emirates,Developing,74.9,normal
2759,United Arab Emirates,Developing,74.7,normal
2760,United Arab Emirates,Developing,74.5,normal
2761,United Arab Emirates,Developing,74.2,normal
2762,United Kingdom of Great Britain and Northern Ireland,Developed,81.2,normal
2763,United Kingdom of Great Britain and Northern Ireland,Developed,81.0,normal
2764,United Kingdom of Great Britain and Northern Ireland,Developed,87.0,long
2765,United Kingdom of Great Britain and Northern Ireland,Developed,86.0,long
2766,United Kingdom of Great Britain and Northern Ireland,Developed,86.0,long
2767,United Kingdom of Great Britain and Northern Ireland,Developed,82.0,normal
2768,United Kingdom of Great Britain and Northern Ireland,Developed,81.0,normal
2769,United Kingdom of Great Britain and Northern Ireland,Developed,79.6,normal
2770,United Kingdom of Great Britain and Northern Ireland,Developed,79.5,normal
2771,United Kingdom of Great Britain and Northern Ireland,Developed,79.3,normal
2772,United Kingdom of Great Britain and Northern Ireland,Developed,79.0,normal
2773,United Kingdom of Great Britain and Northern Ireland,Developed,78.8,normal
2774,United Kingdom of Great Britain and Northern Ireland,Developed,78.3,normal
2775,United Kingdom of Great Britain and Northern Ireland,Developed,78.2,normal
2776,United Kingdom of Great Britain and Northern Ireland,Developed,78.0,normal
2777,United Kingdom of Great Britain and Northern Ireland,Developed,77.8,normal
2778,United Republic of Tanzania,Developing,61.8,normal
2779,United Republic of Tanzania,Developing,67.0,normal
2780,United Republic of Tanzania,Developing,59.7,normal
2781,United Republic of Tanzania,Developing,58.6,normal
2782,United Republic of Tanzania,Developing,58.3,short
2783,United Republic of Tanzania,Developing,57.5,short
2784,United Republic of Tanzania,Developing,56.9,short
2785,United Republic of Tanzania,Developing,56.2,short
2786,United Republic of Tanzania,Developing,54.5,short
2787,United Republic of Tanzania,Developing,53.1,short
2788,United Republic of Tanzania,Developing,52.2,short
2789,United Republic of Tanzania,Developing,51.5,short
2790,United Republic of Tanzania,Developing,58.0,short
2791,United Republic of Tanzania,Developing,52.0,short
2792,United Republic of Tanzania,Developing,49.6,short
2793,United Republic of Tanzania,Developing,49.2,short
2794,United States of America,Developed,79.3,normal
2795,United States of America,Developed,79.1,normal
2796,United States of America,Developed,78.9,normal
2797,United States of America,Developed,78.8,normal
2798,United States of America,Developed,78.7,normal
2799,United States of America,Developed,78.7,normal
2800,United States of America,Developed,78.5,normal
2801,United States of America,Developed,78.2,normal
2802,United States of America,Developed,78.1,normal
2803,United States of America,Developed,77.8,normal
2804,United States of America,Developed,77.5,normal
2805,United States of America,Developed,77.5,normal
2806,United States of America,Developed,77.2,normal
2807,United States of America,Developed,77.0,normal
2808,United States of America,Developed,76.9,normal
2809,United States of America,Developed,76.8,normal
2810,Uruguay,Developing,77.0,long
2811,Uruguay,Developing,76.8,long
2812,Uruguay,Developing,76.8,long
2813,Uruguay,Developing,76.5,long
2814,Uruguay,Developing,77.0,long
2815,Uruguay,Developing,76.3,long
2816,Uruguay,Developing,76.6,long
2817,Uruguay,Developing,76.4,long
2818,Uruguay,Developing,75.4,normal
2819,Uruguay,Developing,76.2,long
2820,Uruguay,Developing,75.7,normal
2821,Uruguay,Developing,75.4,normal
2822,Uruguay,Developing,75.4,normal
2823,Uruguay,Developing,75.4,normal
2824,Uruguay,Developing,75.2,normal
2825,Uruguay,Developing,75.1,normal
2826,Uzbekistan,Developing,69.4,normal
2827,Uzbekistan,Developing,69.2,normal
2828,Uzbekistan,Developing,69.1,normal
2829,Uzbekistan,Developing,68.8,normal
2830,Uzbekistan,Developing,68.5,normal
2831,Uzbekistan,Developing,68.3,normal
2832,Uzbekistan,Developing,68.0,normal
2833,Uzbekistan,Developing,67.9,normal
2834,Uzbekistan,Developing,67.8,normal
2835,Uzbekistan,Developing,67.6,normal
2836,Uzbekistan,Developing,67.3,normal
2837,Uzbekistan,Developing,67.8,normal
2838,Uzbekistan,Developing,67.2,normal
2839,Uzbekistan,Developing,67.1,normal
2840,Uzbekistan,Developing,67.4,normal
2841,Uzbekistan,Developing,67.1,normal
2842,Vanuatu,Developing,72.0,normal
2843,Vanuatu,Developing,71.7,normal
2844,Vanuatu,Developing,71.6,normal
2845,Vanuatu,Developing,71.4,normal
2846,Vanuatu,Developing,71.2,normal
2847,Vanuatu,Developing,71.0,normal
2848,Vanuatu,Developing,78.0,long
2849,Vanuatu,Developing,75.0,normal
2850,Vanuatu,Developing,73.0,normal
